"gene" "pval" "padj" "logfc" "method"
"Wbp1l" "Wbp1l" 0.507968256556137 1 0.0313900115716707 "seurat"
"Coa3" "Coa3" 0.508085105896744 1 0.0395980563927747 "seurat"
"Hbegf" "Hbegf" 0.508330856868161 1 0.0500782033336879 "seurat"
"Creb3" "Creb3" 0.508468467624881 1 0.0434342551194666 "seurat"
"Ppm1k" "Ppm1k" 0.509442414197195 1 -0.00687137070580954 "seurat"
"Naf1" "Naf1" 0.510258868518532 1 -0.00813254064295853 "seurat"
"Fam216a" "Fam216a" 0.510529876351798 1 0.0739079086659328 "seurat"
"Sh3kbp1" "Sh3kbp1" 0.51055497200048 1 0.021795093613488 "seurat"
"Ociad2" "Ociad2" 0.510841945929387 1 0.00357582309836646 "seurat"
"Fam3a" "Fam3a" 0.511507047308635 1 0.0028456896047572 "seurat"
"Snd1" "Snd1" 0.51171836367826 1 0.0490083175619959 "seurat"
"Apoe" "Apoe" 0.512499438064306 1 0.0338089529225067 "seurat"
"Cdc16" "Cdc16" 0.512589442048878 1 0.0669102972415732 "seurat"
"Mpp3" "Mpp3" 0.512980257292771 1 -0.0106691342979781 "seurat"
"Sfxn3" "Sfxn3" 0.51354301997542 1 0.0587319755480473 "seurat"
"Ubr7" "Ubr7" 0.51360240739021 1 -0.00374834278748054 "seurat"
"Fsd1l" "Fsd1l" 0.513735614295143 1 0.0171652885519359 "seurat"
"Asb8" "Asb8" 0.513883386674269 1 0.031450752340153 "seurat"
"Nhsl1" "Nhsl1" 0.514065785984242 1 -0.00565894277166828 "seurat"
"Prim1" "Prim1" 0.514347779997018 1 -0.00498721972287031 "seurat"
"Fbxo28" "Fbxo28" 0.514378792100936 1 0.0315859578417444 "seurat"
"Sec63" "Sec63" 0.514544143289855 1 0.00453962118839837 "seurat"
"3110043O21Rik" "3110043O21Rik" 0.514735710757139 1 0.0256350715888461 "seurat"
"Ubald1" "Ubald1" 0.514760468913886 1 0.0536245569143676 "seurat"
"Med10" "Med10" 0.51492949492478 1 0.0716079899242965 "seurat"
"Cnot1" "Cnot1" 0.515195792393787 1 -0.00885003431546437 "seurat"
"Mast1" "Mast1" 0.515265008963623 1 0.0479207182950514 "seurat"
"Camk2n2" "Camk2n2" 0.515349521753814 1 -0.00568362950578849 "seurat"
"Coro1c" "Coro1c" 0.51577363510122 1 0.000936221601126497 "seurat"
"Dgcr14" "Dgcr14" 0.515846655409417 1 -0.0143949887888714 "seurat"
"Pcnp" "Pcnp" 0.516100306573965 1 0.0684554405235339 "seurat"
"Thap7" "Thap7" 0.516295894063666 1 0.0154682154155745 "seurat"
"Lats1" "Lats1" 0.516577889871766 1 -1.92394364863097e-05 "seurat"
"Cc2d1a" "Cc2d1a" 0.517007764370031 1 0.01953956388697 "seurat"
"Llgl1" "Llgl1" 0.517030825488594 1 -0.0151991887868113 "seurat"
"Eif2b1" "Eif2b1" 0.517039889017757 1 0.0458438014225885 "seurat"
"Hax1" "Hax1" 0.517130100150524 1 0.00857339024103604 "seurat"
"Wdr34" "Wdr34" 0.517387947969417 1 0.000526990319212162 "seurat"
"Sez6l2" "Sez6l2" 0.518420732860445 1 0.00849986733200334 "seurat"
"Cxadr" "Cxadr" 0.51874798202467 1 -0.00484009860483903 "seurat"
"Ssbp4" "Ssbp4" 0.519584594021818 1 0.0867074558771561 "seurat"
"Dnajb2" "Dnajb2" 0.520021611242671 1 0.0338552521016217 "seurat"
"Sla" "Sla" 0.520433720877388 1 0.00838569219955315 "seurat"
"Rbbp6" "Rbbp6" 0.520550922255806 1 0.00143406052065154 "seurat"
"Metap1d" "Metap1d" 0.520665325541683 1 -0.00410896076470706 "seurat"
"Snrnp27" "Snrnp27" 0.520803191324276 1 0.0749507027741996 "seurat"
"Msi1" "Msi1" 0.521033083839389 1 0.0176395018121868 "seurat"
"Slc30a9" "Slc30a9" 0.521295567169399 1 0.0276481475952596 "seurat"
"Tmub1" "Tmub1" 0.521536584907755 1 0.0287098824857374 "seurat"
"Ranbp3" "Ranbp3" 0.52183477561466 1 0.00408520598964163 "seurat"
"Fam65a" "Fam65a" 0.522211425052199 1 0.0313134969182096 "seurat"
"Ptpn2" "Ptpn2" 0.522229935846856 1 0.00222087159200002 "seurat"
"Wdr44" "Wdr44" 0.522303525936236 1 -0.000287643935238863 "seurat"
"Plxna1" "Plxna1" 0.522521178168979 1 -0.0109234790301561 "seurat"
"Pde1b" "Pde1b" 0.522649597528918 1 0.00442594955382719 "seurat"
"Pomc" "Pomc" 0.523002893306404 1 -0.00677728176286418 "seurat"
"Mpv17l" "Mpv17l" 0.523430627751123 1 -0.00141279464631933 "seurat"
"Tor1aip1" "Tor1aip1" 0.52355910018449 1 -0.00875007406342096 "seurat"
"Morn2" "Morn2" 0.524106819655752 1 0.0123955614789958 "seurat"
"Bpnt1" "Bpnt1" 0.524112283256103 1 0.0568949273752199 "seurat"
"1500015A07Rik" "1500015A07Rik" 0.524343597081423 1 0.0394433028623156 "seurat"
"Thumpd3" "Thumpd3" 0.524412503259558 1 -0.000453550398759189 "seurat"
"Abhd17b" "Abhd17b" 0.524515515310063 1 0.056323812826433 "seurat"
"Glyr1" "Glyr1" 0.524932472945139 1 0.0761947036856873 "seurat"
"Cyfip1" "Cyfip1" 0.525081620453226 1 0.0346909061503496 "seurat"
"Supt20" "Supt20" 0.525158541360515 1 0.00906227557967332 "seurat"
"Nr2f2" "Nr2f2" 0.525480575453657 1 0.0186234745465846 "seurat"
"Sap30" "Sap30" 0.525722604947119 1 -0.00455227347683651 "seurat"
"Tcerg1l" "Tcerg1l" 0.526077270354844 1 0.00772039982943012 "seurat"
"Ubac2" "Ubac2" 0.526147793563052 1 0.0392266851788581 "seurat"
"Znhit3" "Znhit3" 0.526416446350804 1 3.32634477011595e-05 "seurat"
"Bcl7b" "Bcl7b" 0.526638107981315 1 0.0507994860499369 "seurat"
"Tmem115" "Tmem115" 0.526709508488851 1 0.0248544704521538 "seurat"
"Fam3c" "Fam3c" 0.526830938250357 1 0.0691209131494792 "seurat"
"Wdr41" "Wdr41" 0.527518525943473 1 -0.00815955078750719 "seurat"
"Rbfox1" "Rbfox1" 0.527527905968913 1 -0.00538961670367877 "seurat"
"Atp2a2" "Atp2a2" 0.528214220712228 1 0.052977098074191 "seurat"
"Tbcd" "Tbcd" 0.528692745283397 1 0.0027843773824234 "seurat"
"Tcea2" "Tcea2" 0.528942015086134 1 0.0175855635220749 "seurat"
"Atp6v1h" "Atp6v1h" 0.528979303252552 1 0.0547386616574924 "seurat"
"Morc3" "Morc3" 0.529320923506256 1 -0.0105765234959919 "seurat"
"Arl6" "Arl6" 0.529559796964336 1 0.0658683772012432 "seurat"
"Sept10" "Sept10" 0.529664183855434 1 0.0340063904187847 "seurat"
"Uqcr11" "Uqcr11" 0.529738490581285 1 0.00142684900654499 "seurat"
"Ube2f" "Ube2f" 0.530154050515246 1 0.0525992292743365 "seurat"
"Gnl2" "Gnl2" 0.530189504676835 1 0.00516226171994338 "seurat"
"Pmepa1" "Pmepa1" 0.530451787929656 1 0.0205110857715504 "seurat"
"Ssr1" "Ssr1" 0.53062758622263 1 0.0536757803489878 "seurat"
"Mkln1" "Mkln1" 0.531095702162615 1 -0.00129556515321599 "seurat"
"Acot8" "Acot8" 0.531399154534567 1 -0.00887625473335638 "seurat"
"Map2k1" "Map2k1" 0.531628617249932 1 0.0619268651380768 "seurat"
"Phc2" "Phc2" 0.53178098582859 1 0.00333981941835067 "seurat"
"Tars2" "Tars2" 0.531873586079894 1 0.00203610615027927 "seurat"
"Fbxw9" "Fbxw9" 0.531975554797896 1 0.00207701631475715 "seurat"
"Tmem135" "Tmem135" 0.532223203887396 1 0.0173494700210301 "seurat"
"Zfp354c" "Zfp354c" 0.532248917810226 1 -0.00657417524709887 "seurat"
"Cops4" "Cops4" 0.532420297404292 1 0.0521597484598122 "seurat"
"Cmtm6" "Cmtm6" 0.532455248956247 1 0.0316252594609797 "seurat"
"Spin1" "Spin1" 0.532482459055137 1 -0.0015571005125371 "seurat"
"Rbmx" "Rbmx" 0.532693710271352 1 -0.00382494783994311 "seurat"
"Edem2" "Edem2" 0.533312451470026 1 0.0228064099546902 "seurat"
"Dag1" "Dag1" 0.533571247347751 1 -0.00948751310375059 "seurat"
"Dph6" "Dph6" 0.533881050472938 1 0.00908558268149437 "seurat"
"Tcea1" "Tcea1" 0.53406274996642 1 0.00525707110152285 "seurat"
"Fbxo8" "Fbxo8" 0.534350863805688 1 0.024956892450135 "seurat"
"Ntm" "Ntm" 0.534505533416886 1 0.0148130975023286 "seurat"
"Zgpat" "Zgpat" 0.534650401004753 1 0.0134467430553656 "seurat"
"Cfap36" "Cfap36" 0.534850351224866 1 -0.0125506056034772 "seurat"
"Zfp251" "Zfp251" 0.535179192261208 1 -0.00122311763455626 "seurat"
"Trim46" "Trim46" 0.535278686891863 1 0.0221815186701784 "seurat"
"Zeb2os" "Zeb2os" 0.535525228796383 1 -0.00435827774489954 "seurat"
"Sec61a1" "Sec61a1" 0.535927957142953 1 -0.00202211444562081 "seurat"
"Pop5" "Pop5" 0.536368581621499 1 0.0104959050252209 "seurat"
"Tsc22d3" "Tsc22d3" 0.53644557104194 1 0.0122809359822622 "seurat"
"Rap2b" "Rap2b" 0.536480541592048 1 0.00236228108908454 "seurat"
"Snx18" "Snx18" 0.536635813292063 1 0.0243032346612594 "seurat"
"Mob1b" "Mob1b" 0.537008216514149 1 0.0252689658662854 "seurat"
"Ak5" "Ak5" 0.537289201923641 1 -0.00489667845728628 "seurat"
"Faah" "Faah" 0.537379090068359 1 -0.00783494451581392 "seurat"
"Ercc8" "Ercc8" 0.537380749569939 1 0.0233761060914855 "seurat"
"Rgs20" "Rgs20" 0.537679916768706 1 0.0473599767774949 "seurat"
"Bax" "Bax" 0.537840420432529 1 0.0535858103573348 "seurat"
"Tbce" "Tbce" 0.538037761461962 1 -0.00275468538889334 "seurat"
"Pde6d" "Pde6d" 0.538069033161107 1 0.0782006782055742 "seurat"
"Nt5c3" "Nt5c3" 0.538137123419207 1 0.0438713832900278 "seurat"
"Tmem106c" "Tmem106c" 0.538260203166953 1 0.0347345318194618 "seurat"
"Impa1" "Impa1" 0.538287525350843 1 0.049067952170726 "seurat"
"Wdr73" "Wdr73" 0.538426469385567 1 0.0413024626059815 "seurat"
"Celf3" "Celf3" 0.538494854634083 1 -0.00665277668566394 "seurat"
"Ppa1" "Ppa1" 0.539259777994934 1 0.0311916190569503 "seurat"
"1810013L24Rik" "1810013L24Rik" 0.539490910476688 1 0.00205765381302972 "seurat"
"Snrpa1" "Snrpa1" 0.539652797393753 1 0.0550963218938286 "seurat"
"D730003I15Rik" "D730003I15Rik" 0.539968012778436 1 -0.000100509549536554 "seurat"
"Atp5a1" "Atp5a1" 0.540613752547167 1 0.00263096399350182 "seurat"
"Hexb" "Hexb" 0.541042575350947 1 0.032838230793383 "seurat"
"Aplp2" "Aplp2" 0.54137968378947 1 0.0501883848718561 "seurat"
"Gja1" "Gja1" 0.541459325038106 1 0.0830043175189019 "seurat"
"Kptn" "Kptn" 0.541483275929939 1 0.00555150085562353 "seurat"
"Sox2" "Sox2" 0.541553157632622 1 0.0205175578622131 "seurat"
"Sgsm2" "Sgsm2" 0.542035136424601 1 0.0207929522562231 "seurat"
"Eno1b" "Eno1b" 0.542048340796983 1 0.0188912549835176 "seurat"
"3110082I17Rik" "3110082I17Rik" 0.542122270475591 1 -0.00168014155334359 "seurat"
"Get4" "Get4" 0.542456074528191 1 0.000374858158174951 "seurat"
"Tmf1" "Tmf1" 0.543726257552222 1 0.0299895029693756 "seurat"
"Pgm2" "Pgm2" 0.543993963423029 1 0.0136402900096072 "seurat"
"Bub3" "Bub3" 0.545082568845569 1 0.0232632231639257 "seurat"
"Cdkn1a" "Cdkn1a" 0.545291842700218 1 0.0661722244340175 "seurat"
"Sf3a1" "Sf3a1" 0.545638208728835 1 0.0028664451117526 "seurat"
"Faap24" "Faap24" 0.545676228934951 1 0.0182958742934124 "seurat"
"Btbd3" "Btbd3" 0.545882428153367 1 0.0161039143770811 "seurat"
"Cndp2" "Cndp2" 0.546232448123497 1 -0.00432027974999416 "seurat"
"Dapk1" "Dapk1" 0.546462137255102 1 -0.00948375187635722 "seurat"
"Hist3h2a" "Hist3h2a" 0.546634357368646 1 0.0574185844953574 "seurat"
"Pdia3" "Pdia3" 0.546765195402665 1 0.00445444257217892 "seurat"
"5031425E22Rik" "5031425E22Rik" 0.547639790818032 1 -0.00745679422000839 "seurat"
"Ccdc115" "Ccdc115" 0.54766247958079 1 -0.010166891682633 "seurat"
"Ttpal" "Ttpal" 0.548340303977128 1 0.0257268658553616 "seurat"
"Chfr" "Chfr" 0.54849838379237 1 -0.013784164565185 "seurat"
"Hdac4" "Hdac4" 0.549258036418951 1 0.00233545079960633 "seurat"
"1810043H04Rik" "1810043H04Rik" 0.549304935346272 1 0.0832543185816734 "seurat"
"Bbc3" "Bbc3" 0.550313251259092 1 0.0403809255112012 "seurat"
"Tjp1" "Tjp1" 0.550503618393306 1 -0.0149696119344644 "seurat"
"Fut9" "Fut9" 0.550525959952601 1 0.00257982518169514 "seurat"
"Ash2l" "Ash2l" 0.550585437599698 1 -0.00067624350140566 "seurat"
"Txnl1" "Txnl1" 0.550605725695753 1 0.0675816526016112 "seurat"
"Fzd3" "Fzd3" 0.55087434270726 1 0.0162052334511174 "seurat"
"Kctd6" "Kctd6" 0.551047578820108 1 0.0168002966883534 "seurat"
"Nop56" "Nop56" 0.551194129597256 1 0.00721741607704507 "seurat"
"Map7d2" "Map7d2" 0.551224106406278 1 0.00606421565507176 "seurat"
"Gtf3c2" "Gtf3c2" 0.551665596888515 1 0.0243080610216503 "seurat"
"Pak1ip1" "Pak1ip1" 0.551666521558097 1 -0.00395206622143685 "seurat"
"Sptb" "Sptb" 0.552274692458987 1 0.0143763213856177 "seurat"
"Wiz" "Wiz" 0.552644991789399 1 0.00385083255537375 "seurat"
"Tppp" "Tppp" 0.552648640341646 1 0.00546922060887348 "seurat"
"Tbcel" "Tbcel" 0.552677485068873 1 0.00355234295912779 "seurat"
"Gad1" "Gad1" 0.553170847102239 1 0.0024679288309386 "seurat"
"Egr4" "Egr4" 0.553321813351898 1 0.0299558352117192 "seurat"
"Gale" "Gale" 0.553948594950446 1 -0.00759312733330084 "seurat"
"Rab6b" "Rab6b" 0.553994420421375 1 0.0139531003408164 "seurat"
"Tmem214" "Tmem214" 0.554087662517929 1 0.00496531612734219 "seurat"
"Neurl2" "Neurl2" 0.554120673023921 1 -0.017810583661977 "seurat"
"Nsdhl" "Nsdhl" 0.554153308394215 1 0.0718597965231723 "seurat"
"Enoph1" "Enoph1" 0.554237346993521 1 0.0561679917773728 "seurat"
"Vps72" "Vps72" 0.554891296416878 1 0.0536937591482889 "seurat"
"Dtd1" "Dtd1" 0.555466033468717 1 0.0539592183903302 "seurat"
"Oaz2" "Oaz2" 0.555519749661889 1 0.0650442861476748 "seurat"
"Golga2" "Golga2" 0.555625516114201 1 0.022069687482941 "seurat"
"Usp5" "Usp5" 0.555689530587673 1 0.00661065623329893 "seurat"
"Mcu" "Mcu" 0.55586657867603 1 -0.00211102587943779 "seurat"
"Zfp938" "Zfp938" 0.555887188271466 1 0.0172642636842035 "seurat"
"Adgrb1" "Adgrb1" 0.556161669322658 1 0.00828827078447197 "seurat"
"Rap1gap" "Rap1gap" 0.556203134013406 1 -0.00802576194512417 "seurat"
"Tomm40l" "Tomm40l" 0.556635066383891 1 0.0559782321281506 "seurat"
"Exoc3" "Exoc3" 0.556776593236122 1 0.00107586958138001 "seurat"
"Rbbp9" "Rbbp9" 0.556812157565552 1 0.0102830246843241 "seurat"
"Tcp11l2" "Tcp11l2" 0.557014302384402 1 -0.00321270045171373 "seurat"
"Saxo2" "Saxo2" 0.557066486002814 1 0.0546019921127446 "seurat"
"Zfand5" "Zfand5" 0.557084962361282 1 0.0576846343316463 "seurat"
"Fgf1" "Fgf1" 0.557495119903953 1 0.0287728862517583 "seurat"
"Josd1" "Josd1" 0.557691928909905 1 0.0250049225173231 "seurat"
"Pdha1" "Pdha1" 0.557908909044851 1 0.0061284754032791 "seurat"
"Tbc1d10b" "Tbc1d10b" 0.557983624030798 1 -0.00658681078821721 "seurat"
"Pth1r" "Pth1r" 0.558014142788187 1 0.000248351197076863 "seurat"
"Smg9" "Smg9" 0.558123394339299 1 0.0255503307031413 "seurat"
"Igsf21" "Igsf21" 0.558299603086045 1 0.0286573926979603 "seurat"
"Fuca2" "Fuca2" 0.558582271154854 1 0.023419473477384 "seurat"
"As3mt" "As3mt" 0.558823703865629 1 0.0410140547461781 "seurat"
"Hint3" "Hint3" 0.559074377218922 1 -0.003086848700668 "seurat"
"Gpr137" "Gpr137" 0.559184282027669 1 -0.00488631174864082 "seurat"
"Ppp1r9b" "Ppp1r9b" 0.559371159496934 1 -0.00374796051145532 "seurat"
"Triap1" "Triap1" 0.559739646474279 1 0.00916224248891956 "seurat"
"Nudt16l1" "Nudt16l1" 0.560186883781049 1 0.024708469926051 "seurat"
"Ccdc86" "Ccdc86" 0.560494851694063 1 0.0315951814301843 "seurat"
"Lrfn5" "Lrfn5" 0.560591317147143 1 0.00879960973174287 "seurat"
"Rmdn1" "Rmdn1" 0.56067893108706 1 -0.0204879427698996 "seurat"
"Metrnl" "Metrnl" 0.560748576844759 1 0.0301819206381614 "seurat"
"Uqcr10" "Uqcr10" 0.560908453383533 1 0.0191999072792561 "seurat"
"Ube2b" "Ube2b" 0.561093527682139 1 0.0571663441695356 "seurat"
"Mettl9" "Mettl9" 0.561223384494802 1 -0.00088709702204115 "seurat"
"Hecw1" "Hecw1" 0.561446372879427 1 0.0526144759620053 "seurat"
"Mkl2" "Mkl2" 0.561489832112086 1 0.037186686957234 "seurat"
"Smpd2" "Smpd2" 0.562368626965879 1 0.0322088049217483 "seurat"
"Tmem141" "Tmem141" 0.562379622666446 1 0.00667670794458985 "seurat"
"Nlgn2" "Nlgn2" 0.562395974013408 1 0.0221297752806496 "seurat"
"Gpbp1l1" "Gpbp1l1" 0.562597963756222 1 -0.00582936492043483 "seurat"
"Itm2b" "Itm2b" 0.5626066912152 1 0.0597636507138475 "seurat"
"Haus8" "Haus8" 0.562760273274732 1 -0.000222362962413292 "seurat"
"Grp" "Grp" 0.563289462145674 1 0.00337713145898838 "seurat"
"E530001K10Rik" "E530001K10Rik" 0.563470880116987 1 -0.00875978718345427 "seurat"
"Snx17" "Snx17" 0.563822710318008 1 0.00718397996390552 "seurat"
"Borcs6" "Borcs6" 0.564203009690933 1 -0.00131766610234424 "seurat"
"Pdcd4" "Pdcd4" 0.564544571473274 1 0.00165224712799783 "seurat"
"Thtpa" "Thtpa" 0.564917238937754 1 0.00817832999925935 "seurat"
"Klc4" "Klc4" 0.564933480493037 1 0.0261141474996211 "seurat"
"Rasgef1a" "Rasgef1a" 0.565175329194949 1 0.0348677058436632 "seurat"
"Peli1" "Peli1" 0.565209996181501 1 0.0363033535032807 "seurat"
"Chordc1" "Chordc1" 0.565637388124302 1 0.0335231778433259 "seurat"
"Rab30" "Rab30" 0.565760697056613 1 -0.00133927110149146 "seurat"
"Vps37a" "Vps37a" 0.565816201587704 1 -0.00341076063563484 "seurat"
"Nup62" "Nup62" 0.565898714414331 1 -0.00936873700201241 "seurat"
"Nell2" "Nell2" 0.565941634698583 1 0.0496733510960424 "seurat"
"Myl4" "Myl4" 0.566494991163786 1 -0.00179413286246588 "seurat"
"Usp21" "Usp21" 0.566626301073023 1 -0.00977795068578999 "seurat"
"Dnajc27" "Dnajc27" 0.56721610344644 1 -0.00713855518924886 "seurat"
"Hmg20a" "Hmg20a" 0.567231807059368 1 -0.00690320850609125 "seurat"
"Gga2" "Gga2" 0.567374729370021 1 -0.0169382896773614 "seurat"
"Gnaz" "Gnaz" 0.567411225182482 1 0.0134154268859996 "seurat"
"Oma1" "Oma1" 0.567582271814445 1 -0.0149921543702512 "seurat"
"Nmd3" "Nmd3" 0.567627570301455 1 0.0270546464937722 "seurat"
"Hbp1" "Hbp1" 0.567678189811767 1 0.00474483200684628 "seurat"
"Eef2k" "Eef2k" 0.567698259923955 1 0.026922515822629 "seurat"
"Amn1" "Amn1" 0.567728358697876 1 0.00622120570516549 "seurat"
"Ppp1r1b" "Ppp1r1b" 0.567838215981938 1 0.0193497587438015 "seurat"
"Mapk4" "Mapk4" 0.567956491000272 1 0.0101958341944766 "seurat"
"Sestd1" "Sestd1" 0.568041979372874 1 0.0376791637635297 "seurat"
"Ppp2r2d" "Ppp2r2d" 0.568355026949235 1 0.0364831333501868 "seurat"
"Zfp575" "Zfp575" 0.568439748862484 1 0.00559101734742912 "seurat"
"Mtmr2" "Mtmr2" 0.568698212273868 1 0.0286093500717378 "seurat"
"Vps37b" "Vps37b" 0.568710967945462 1 0.0629979209266097 "seurat"
"Dmwd" "Dmwd" 0.568858099414408 1 0.0256794364163709 "seurat"
"Fam120a" "Fam120a" 0.569051674885495 1 0.0273704044140158 "seurat"
"Phyh" "Phyh" 0.569096952434299 1 0.0690269546314326 "seurat"
"Wdr46" "Wdr46" 0.569467567383206 1 0.0363958246421305 "seurat"
"Sarnp" "Sarnp" 0.569493964977381 1 0.076611454419873 "seurat"
"Kpna3" "Kpna3" 0.5697675717097 1 0.000525835730978641 "seurat"
"Gng7" "Gng7" 0.569783139776376 1 0.073301117617504 "seurat"
"Vps26b" "Vps26b" 0.569794918327975 1 0.00776778675298279 "seurat"
"Tmem60" "Tmem60" 0.57011359955505 1 0.0576536840142825 "seurat"
"Zc4h2" "Zc4h2" 0.57011449508803 1 -0.00668192525791772 "seurat"
"Trmt10b" "Trmt10b" 0.570168504527273 1 0.025142524244778 "seurat"
"Nanos3" "Nanos3" 0.570319653210991 1 0.0373010530446685 "seurat"
"Sec11a" "Sec11a" 0.570404403146519 1 0.00180315949592053 "seurat"
"Etnk1" "Etnk1" 0.571208176242622 1 0.0497981452136931 "seurat"
"4931406C07Rik" "4931406C07Rik" 0.57141280634497 1 0.036500699148786 "seurat"
"Tacc3" "Tacc3" 0.571502726990935 1 -0.00400717820104626 "seurat"
"Gnptg" "Gnptg" 0.572141545084002 1 0.0403272893282771 "seurat"
"Klhl12" "Klhl12" 0.572169447431579 1 0.0113299851683607 "seurat"
"Stag2" "Stag2" 0.57222911344145 1 0.0154139960947445 "seurat"
"Pik3r2" "Pik3r2" 0.572329119605677 1 0.0537395834979055 "seurat"
"Decr1" "Decr1" 0.572519423383744 1 0.0168749610226779 "seurat"
"Grip1" "Grip1" 0.572898437010613 1 -0.0050561392731901 "seurat"
"Dlgap3" "Dlgap3" 0.573121603090282 1 0.00383311040440198 "seurat"
"Tmem176a" "Tmem176a" 0.573126087693641 1 0.00440301232212692 "seurat"
"Herpud2" "Herpud2" 0.573194090665711 1 0.03021358948599 "seurat"
"Emc4" "Emc4" 0.573461152870418 1 0.0520495994084129 "seurat"
"Usp9x" "Usp9x" 0.573608050386169 1 -0.0270634940185086 "seurat"
"Zbtb45" "Zbtb45" 0.573776865484355 1 -0.00116570274858163 "seurat"
"2810001G20Rik" "2810001G20Rik" 0.573820557400923 1 0.0110249734443873 "seurat"
"Efcab2" "Efcab2" 0.57384825648476 1 -0.00139365493143737 "seurat"
"Pfkl" "Pfkl" 0.574272742566715 1 0.0174852094386181 "seurat"
"Sec14l1" "Sec14l1" 0.574538029563352 1 0.0394586646317029 "seurat"
"Scarb2" "Scarb2" 0.575376651463356 1 -0.00466651067177012 "seurat"
"Pcif1" "Pcif1" 0.575679984485003 1 0.0469738162650024 "seurat"
"Psmd2" "Psmd2" 0.575938017992186 1 0.0490803718143022 "seurat"
"Klf3" "Klf3" 0.575980330393542 1 -7.06756860117397e-05 "seurat"
"Spc25" "Spc25" 0.576283070795466 1 0.00450490637993387 "seurat"
"Fhit" "Fhit" 0.576366656731441 1 -0.0113060273690397 "seurat"
"Zmym5" "Zmym5" 0.576650188234601 1 0.0280778809607179 "seurat"
"Haus1" "Haus1" 0.57668594903758 1 0.0027766057847857 "seurat"
"Sugp2" "Sugp2" 0.576727201315397 1 7.73015104747754e-05 "seurat"
"Pspc1" "Pspc1" 0.576817489435751 1 0.00669400596116965 "seurat"
"Bach2" "Bach2" 0.576966627943794 1 0.0226875366990121 "seurat"
"Mir124-2hg" "Mir124-2hg" 0.577583506479114 1 0.0450559877981903 "seurat"
"Tsen34" "Tsen34" 0.577594677171146 1 0.0173542250263663 "seurat"
"Sgk1" "Sgk1" 0.577878721884077 1 0.00607335549523014 "seurat"
"Cand1" "Cand1" 0.577904570497036 1 -0.00977481852591802 "seurat"
"Gcdh" "Gcdh" 0.578015637561135 1 0.00285860974217159 "seurat"
"Mib1" "Mib1" 0.578199392673594 1 0.00722039023344384 "seurat"
"Zfp365" "Zfp365" 0.578772089760738 1 0.0435101434352066 "seurat"
"Lpcat3" "Lpcat3" 0.579727128102469 1 -0.00597395252402393 "seurat"
"Zfpl1" "Zfpl1" 0.579775980075697 1 -0.00488070301986415 "seurat"
"Dhrs4" "Dhrs4" 0.579833123595329 1 0.0135203421041368 "seurat"
"Slc9a3r2" "Slc9a3r2" 0.580045306637589 1 0.0212680213401933 "seurat"
"Taf15" "Taf15" 0.581441158407206 1 0.0220703024001037 "seurat"
"Purg" "Purg" 0.58209528316334 1 -0.0103719762616534 "seurat"
"Esd" "Esd" 0.582095652708952 1 0.0830743860886279 "seurat"
"Fam160b2" "Fam160b2" 0.582510692592627 1 -0.0161097468741937 "seurat"
"Tmem106b" "Tmem106b" 0.582514939253543 1 -0.00650567191749982 "seurat"
"St3gal5" "St3gal5" 0.582556275324943 1 -0.00133873881584354 "seurat"
"Rpp21" "Rpp21" 0.582689672068893 1 0.059459604784138 "seurat"
"Nr2e1" "Nr2e1" 0.582766552832675 1 -0.0111319363755578 "seurat"
"Armcx1" "Armcx1" 0.583315993604045 1 0.00712534370736362 "seurat"
"Dtnbp1" "Dtnbp1" 0.583424488435886 1 0.0793116121353764 "seurat"
"Mthfd2l" "Mthfd2l" 0.583460233198605 1 0.0432354196696399 "seurat"
"Caml" "Caml" 0.583848902635227 1 0.0360282354552637 "seurat"
"Lrfn4" "Lrfn4" 0.585287354574796 1 0.0395577335880665 "seurat"
"Ndufc1" "Ndufc1" 0.586022819735219 1 -0.000395892070328863 "seurat"
"2610001J05Rik" "2610001J05Rik" 0.586260352826219 1 0.0647538803090864 "seurat"
"Cbfa2t2" "Cbfa2t2" 0.586401392022559 1 0.0257153065014724 "seurat"
"Adora1" "Adora1" 0.586573698407895 1 0.0102588783836322 "seurat"
"1700086O06Rik" "1700086O06Rik" 0.586809241211168 1 -0.00359106368141654 "seurat"
"Cdip1" "Cdip1" 0.586968057538028 1 0.0542705059750182 "seurat"
"Car8" "Car8" 0.586985078262531 1 0.0121690361156022 "seurat"
"Nup93" "Nup93" 0.58709147662426 1 0.0276789516664861 "seurat"
"Sec23ip" "Sec23ip" 0.587166001837256 1 0.000896729955931957 "seurat"
"Abcb10" "Abcb10" 0.587178735411223 1 0.0138988592937605 "seurat"
"Pgam1" "Pgam1" 0.587633682039295 1 0.0420785639336732 "seurat"
"Inip" "Inip" 0.587681707574045 1 0.0234388175597853 "seurat"
"Sepp1" "Sepp1" 0.587732655672838 1 0.0513434922874799 "seurat"
"Dguok" "Dguok" 0.587950717997714 1 0.0212391634744689 "seurat"
"Maged1" "Maged1" 0.587970053976064 1 0.0769356345333714 "seurat"
"Copz1" "Copz1" 0.58811451345321 1 0.0591242281848227 "seurat"
"Adarb1" "Adarb1" 0.588143763945231 1 0.00920686651490343 "seurat"
"Yjefn3" "Yjefn3" 0.588571440435744 1 -0.00686860791234062 "seurat"
"Sowaha" "Sowaha" 0.5889196347254 1 -0.00446153423206329 "seurat"
