"gene" "pval" "padj" "logfc" "method"
"Dhx9" "Dhx9" 0.00089314520548275 0.00780441376873721 0 "monocle"
"Npl" "Npl" 0.766016844581679 0.889517371552889 0 "monocle"
"Glul" "Glul" 2.33166867378818e-12 1.29669698184158e-10 0 "monocle"
"Cacna1e" "Cacna1e" 0.000228256599983026 0.00252313227777847 0 "monocle"
"Stx6" "Stx6" 0.0558184976010942 0.185906175390088 0 "monocle"
"Xpr1" "Xpr1" 0.0942716762927015 0.263275587829135 0 "monocle"
"Acbd6" "Acbd6" 0.0805901700251668 0.237337389064264 0 "monocle"
"Tor1aip1" "Tor1aip1" 0.587994301295887 0.781674296905688 0 "monocle"
"Tor1aip2" "Tor1aip2" 0.0308078933647326 0.122183603482219 0 "monocle"
"Abl2" "Abl2" 0.62766612717034 0.806431966810737 0 "monocle"
"Fam20b" "Fam20b" 0.641460960514065 0.814245542485773 0 "monocle"
"Ralgps2" "Ralgps2" 0.199101338550079 0.422589645786468 0 "monocle"
"BC026585" "BC026585" 0.419565688294094 0.654197836953234 0 "monocle"
"Brinp2" "Brinp2" 0.107752024534208 0.287686276147527 0 "monocle"
"Astn1" "Astn1" 0.107752024343199 0.287686276147527 0 "monocle"
"Rfwd2" "Rfwd2" 0.0372226126292525 0.14048945726096 0 "monocle"
"Cacybp" "Cacybp" 0.0109649062782425 0.0561922712384419 0 "monocle"
"Rabgap1l" "Rabgap1l" 0.159046119144595 0.36546984584988 0 "monocle"
"Rc3h1" "Rc3h1" 0.361020341819309 0.60161670899227 0 "monocle"
"Ankrd45" "Ankrd45" 0.190247017950281 0.412432992666695 0 "monocle"
"Prdx6" "Prdx6" 0.293415655124449 0.531325038661391 0 "monocle"
"Dnm3" "Dnm3" 0.00174754165660999 0.013597466208807 0 "monocle"
"Vamp4" "Vamp4" 0.480754965794111 0.701602205066576 0 "monocle"
"Prrc2c" "Prrc2c" 6.97821717355727e-05 0.000912037974203499 0 "monocle"
"Fmo1" "Fmo1" 0.0582609847996729 0.191726745391217 0 "monocle"
"Gorab" "Gorab" 0.435047043600554 0.665249595692854 0 "monocle"
"Kifap3" "Kifap3" 0.00631842171418944 0.0370632521484833 0 "monocle"
"Ccdc181" "Ccdc181" 0.493146675763342 0.712124446845051 0 "monocle"
"Blzf1" "Blzf1" 0.555104060713163 0.759404372913088 0 "monocle"
"Nme7" "Nme7" 0.671088405007292 0.833660297406461 0 "monocle"
"Atp1b1" "Atp1b1" 0.482611267152423 0.703225744468362 0 "monocle"
"Tiprl" "Tiprl" 0.00113903456744099 0.00965890542177501 0 "monocle"
"Dcaf6" "Dcaf6" 0.891401249703241 0.953310208955416 0 "monocle"
"Mpc2" "Mpc2" 0.152397052438871 0.358196728609255 0 "monocle"
"Mpzl1" "Mpzl1" 4.06321175384105e-05 0.000577217447961498 0 "monocle"
"Creg1" "Creg1" 0.0230671228791543 0.0990919398413491 0 "monocle"
"Ildr2" "Ildr2" 0.297921763783344 0.536226175269358 0 "monocle"
"Tada1" "Tada1" 0.723692172029839 0.865150415287796 0 "monocle"
"Pogk" "Pogk" 0.0354915941331018 0.135723185666776 0 "monocle"
"Fam78b" "Fam78b" 0.277716890488766 0.512829079116192 0 "monocle"
"Uck2" "Uck2" 0.559166002203836 0.762634391598921 0 "monocle"
"Tmco1" "Tmco1" 0.021460616563585 0.0943372936440923 0 "monocle"
"Aldh9a1" "Aldh9a1" 0.0144073350276496 0.0697423896682577 0 "monocle"
"Mgst3" "Mgst3" 7.7286054508005e-14 4.88016413251511e-12 0 "monocle"
"Rxrg" "Rxrg" 0.791635654708293 0.903036124483589 0 "monocle"
"Pbx1" "Pbx1" 1.08106834512591e-09 3.85849965568821e-08 0 "monocle"
"Rgs5" "Rgs5" 6.13699768425663e-05 0.000824813433521782 0 "monocle"
"Rgs4" "Rgs4" 0.0269319131741379 0.110721802356026 0 "monocle"
"Ccdc190" "Ccdc190" 0.529115414627473 0.738066106268227 0 "monocle"
"Uap1" "Uap1" 1.42118733342841e-06 3.00755101180396e-05 0 "monocle"
"Uhmk1" "Uhmk1" 0.0594387523400228 0.194354425381642 0 "monocle"
"Dusp12" "Dusp12" 0.368205887026289 0.606964391894898 0 "monocle"
"Sdhc" "Sdhc" 0.99123339802115 0.996502753123536 0 "monocle"
"Pcp4l1" "Pcp4l1" 0.463853535835316 0.689532794463854 0 "monocle"
"Tomm40l" "Tomm40l" 0.483218540275736 0.703737273231452 0 "monocle"
"Fcer1g" "Fcer1g" 0.000832366630169341 0.00733587003050964 0 "monocle"
"Ndufs2" "Ndufs2" 0.782326603326322 0.897411425050054 0 "monocle"
"B4galt3" "B4galt3" 0.798072090497127 0.906001486100401 0 "monocle"
"Ppox" "Ppox" 0.902216344589072 0.956639692688527 0 "monocle"
"Usp21" "Usp21" 0.636007854673848 0.811006029553831 0 "monocle"
"Ufc1" "Ufc1" 0.0232677213648795 0.0996553033263553 0 "monocle"
"Dedd" "Dedd" 0.795629790571977 0.905065325390893 0 "monocle"
"Nit1" "Nit1" 0.600836962476732 0.790269604228036 0 "monocle"
"Pfdn2" "Pfdn2" 0.0205209236795232 0.0914391965695027 0 "monocle"
