"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pid11",4.42911685747873e-43,0.601028690620192,0.282,0.052,6.61400020327299e-39,"10","Pid1"
"Lamp2",7.01704614428707e-43,0.661079302727157,0.309,0.061,1.04785550072639e-38,"10","Lamp2"
"Maged22",5.31084096131478e-42,0.907703012207359,0.564,0.188,7.93067880753136e-38,"10","Maged2"
"Alcam3",8.26627806247774e-42,1.11854312196594,0.335,0.075,1.2344033030698e-37,"10","Alcam"
"Ssr25",1.81393166658288e-39,0.804157342095527,0.495,0.154,2.70874415770822e-35,"10","Ssr2"
"March6",3.21695925508025e-39,0.586391793771894,0.261,0.049,4.80388525561133e-35,"10","March6"
"Myl12a2",8.58724752542247e-39,0.744433165166554,0.505,0.156,1.28233367297134e-34,"10","Myl12a"
"Ech11",1.68934120710124e-38,0.742757966796872,0.495,0.154,2.52269322456428e-34,"10","Ech1"
"Vkorc1",5.89624463769562e-38,0.629734734398991,0.309,0.067,8.80486211747086e-34,"10","Vkorc1"
"Vim3",1.17741097521427e-37,0.773615747605968,0.431,0.12,1.75822780928747e-33,"10","Vim"
"Cstb2",1.8175616892798e-37,0.797908555398031,0.559,0.194,2.71416487060153e-33,"10","Cstb"
"Rab342",2.41395050623541e-37,0.530287298333862,0.298,0.063,3.60475229096133e-33,"10","Rab34"
"Itm2b6",4.39398396217688e-36,0.906139886762186,0.782,0.457,6.56153625071873e-32,"10","Itm2b"
"Nkd11",9.61551835886638e-36,0.544451774336791,0.271,0.055,1.43588535652952e-31,"10","Nkd1"
"Anxa61",6.07167091765596e-35,0.534956763743898,0.298,0.066,9.06682618133565e-31,"10","Anxa6"
"Bsg6",7.44401768465415e-35,0.366704525561283,0.75,0.386,1.1116151608494e-30,"10","Bsg"
"Ccnd31",1.45729262685664e-34,0.519454165532729,0.271,0.057,2.17617507968502e-30,"10","Ccnd3"
"Rrbp13",2.61080668224729e-34,0.721264246114027,0.415,0.12,3.89871761859987e-30,"10","Rrbp1"
"Gng111",5.91992199474284e-34,0.408546546212469,0.277,0.058,8.84021951474948e-30,"10","Gng11"
"Slc3a22",7.93005151779589e-34,0.915372279615258,0.511,0.181,1.18419459315246e-29,"10","Slc3a2"
"B2m2",2.16413150150216e-33,0.660901407489838,0.473,0.153,3.23169757119317e-29,"10","B2m"
"Arl4a2",2.41691180404124e-31,0.731387233751992,0.426,0.133,3.60917439697478e-27,"10","Arl4a"
"Pgrmc11",2.38451087162564e-30,0.787005528123097,0.41,0.13,3.56079008459857e-26,"10","Pgrmc1"
"Prkcdbp1",2.72917928355732e-29,0.594377585357468,0.399,0.121,4.07548342413614e-25,"10","Prkcdbp"
"Sec11a3",1.69905672435662e-28,0.624111384281336,0.346,0.1,2.53720140648174e-24,"10","Sec11a"
"Lrpap12",1.15466525399075e-27,0.54241349887506,0.346,0.099,1.72426162378439e-23,"10","Lrpap1"
"Sepp12",1.72725669365036e-27,0.582797233560783,0.511,0.186,2.57931242062808e-23,"10","Sepp1"
"Apoe8",3.43894963293037e-27,0.437250283127244,0.989,0.967,5.13538348685492e-23,"10","Apoe"
"Zfp36l13",7.2839283715066e-27,0.648093060401137,0.324,0.094,1.08770902371708e-22,"10","Zfp36l1"
"Cyba2",1.07954160905187e-26,0.514217539393369,0.314,0.086,1.61207948479716e-22,"10","Cyba"
"S100a61",2.20820451339126e-26,1.20968167042354,0.452,0.182,3.29751179984717e-22,"10","S100a6"
"Cd817",2.94057893023562e-26,0.718634015795184,0.803,0.588,4.39116651652085e-22,"10","Cd81"
"Atp6v0e5",3.48577007450931e-26,0.635485043900103,0.505,0.196,5.20530045226476e-22,"10","Atp6v0e"
"Malat19",7.35995006927374e-26,1.09064961639076,0.809,0.547,1.09906134384465e-21,"10","Malat1"
"Hsp90b16",2.68661287252957e-25,0.580789866401702,0.431,0.151,4.01191900254841e-21,"10","Hsp90b1"
"Mxd41",3.0682354414682e-25,0.487551755344626,0.282,0.075,4.58179598474447e-21,"10","Mxd4"
"Calr6",3.13970384957405e-25,0.664390756820235,0.532,0.219,4.68851975856892e-21,"10","Calr"
"Bcap312",3.77020406403899e-25,0.509865539139305,0.319,0.093,5.63004572882942e-21,"10","Bcap31"
"Nkain41",1.20575543781483e-24,0.591651660190791,0.399,0.133,1.80055459528888e-20,"10","Nkain4"
"Ppib6",1.87933178315985e-24,0.682159119342176,0.559,0.247,2.8064061517926e-20,"10","Ppib"
"Prdx4",3.3141084382192e-24,0.541887344116166,0.293,0.083,4.94895813079273e-20,"10","Prdx4"
"Tmed104",1.83429419429582e-23,0.624819522552304,0.41,0.145,2.73915152034195e-19,"10","Tmed10"
"Aplp23",2.58257655314492e-23,0.535183249429866,0.441,0.162,3.85656156681131e-19,"10","Aplp2"
"Kdelr21",1.27906007269163e-22,0.536789306833907,0.266,0.075,1.91002040655041e-18,"10","Kdelr2"
"Tmed3",1.81963386953284e-22,0.440235559392985,0.266,0.074,2.71725925737339e-18,"10","Tmed3"
"Ergic34",1.8534994796224e-22,0.590502036765758,0.511,0.213,2.76783077292013e-18,"10","Ergic3"
"Sdf21",4.08069772703576e-22,0.418539460739829,0.277,0.079,6.0937059157825e-18,"10","Sdf2"
"Clic13",5.45172663571525e-22,0.524654377034187,0.399,0.14,8.14106338511358e-18,"10","Clic1"
"Hspa55",1.88137590566842e-21,0.655272886820236,0.457,0.187,2.80945863993466e-17,"10","Hspa5"
"Ddost4",3.84462099571592e-21,0.526134983083333,0.351,0.12,5.74117253290258e-17,"10","Ddost"
"Ctsz1",4.70905913087116e-21,0.334416974208816,0.282,0.082,7.0320380001299e-17,"10","Ctsz"
"Sec622",5.00674875511519e-21,0.611804043685413,0.755,0.447,7.47657791601351e-17,"10","Sec62"
"Shisa51",5.24743052718886e-21,0.325453599495641,0.266,0.075,7.83598800625112e-17,"10","Shisa5"
"Xist6",5.63901807970746e-21,0.695320496342451,0.399,0.146,8.42074569842715e-17,"10","Xist"
"Slc1a32",6.89521787781811e-21,0.720997651370772,0.511,0.234,1.02966288569458e-16,"10","Slc1a3"
"Id37",9.61770152955435e-21,0.647584026691257,0.553,0.271,1.43621136940835e-16,"10","Id3"
"Glmp2",1.21899002809525e-20,0.39253672264701,0.261,0.074,1.82031780895463e-16,"10","Glmp"
"1810058I24Rik",4.33094698451063e-20,0.697855101313448,0.516,0.242,6.46740313196972e-16,"10","1810058I24Rik"
"Zeb11",4.57505581330783e-20,0.46444992352011,0.266,0.08,6.83193084601258e-16,"10","Zeb1"
"Kdelr11",1.65069115860542e-19,0.477524036977503,0.303,0.1,2.46497710714548e-15,"10","Kdelr1"
"Pdia65",3.24393182988066e-19,0.539939096195751,0.41,0.162,4.84416340156079e-15,"10","Pdia6"
"Sparcl18",4.3897515039686e-19,0.68254274824004,0.638,0.388,6.55521592087631e-15,"10","Sparcl1"
"Grina2",1.1388784716613e-18,0.517696109765148,0.314,0.109,1.70068722173183e-14,"10","Grina"
"Cryab",1.43516752246147e-18,0.497017979554252,0.287,0.092,2.14313566129171e-14,"10","Cryab"
"Pdia43",2.0112794630105e-18,0.458702847521003,0.271,0.086,3.00344362211358e-14,"10","Pdia4"
"Tmed94",3.53743656495607e-18,0.461736485186965,0.372,0.14,5.2824540224489e-14,"10","Tmed9"
"Tpm42",3.78216574896915e-18,0.405209502770462,0.319,0.11,5.64790811293564e-14,"10","Tpm4"
"Tpm12",4.21735396181685e-18,0.57336223788736,0.452,0.197,6.2977746711811e-14,"10","Tpm1"
"Fuca11",5.15608251912281e-18,0.428474123647887,0.356,0.131,7.69957802580609e-14,"10","Fuca1"
"Csrp21",7.54621159544667e-18,0.472368597782066,0.314,0.109,1.12687577754805e-13,"10","Csrp2"
"Pdia35",7.64505173531171e-18,0.522607619324971,0.383,0.15,1.1416355756341e-13,"10","Pdia3"
"Tspan33",1.27563500724767e-17,0.500719598419444,0.644,0.343,1.90490575632294e-13,"10","Tspan3"
"Fxyd11",1.3963296979736e-17,0.458850290218707,0.271,0.088,2.08513913798397e-13,"10","Fxyd1"
"Tmem596",1.40367886230406e-17,0.596218523727543,0.495,0.234,2.09611364507865e-13,"10","Tmem59"
"Tm9sf33",7.08900246226353e-17,0.391992377619563,0.346,0.129,1.05860073768981e-12,"10","Tm9sf3"
"Sdf42",1.41048545345871e-16,0.413593215537558,0.367,0.142,2.10627792764989e-12,"10","Sdf4"
"Srsf55",2.33436079895762e-16,0.493007816717816,0.436,0.188,3.48590098108342e-12,"10","Srsf5"
"Nedd46",2.52819551866285e-16,0.435294287306089,0.447,0.193,3.77535436801923e-12,"10","Nedd4"
"Ctsb2",2.68851293617476e-16,0.267522207425268,0.447,0.191,4.01475636758977e-12,"10","Ctsb"
"Jun2",6.32853736796705e-16,0.783354140980458,0.266,0.096,9.4504048515852e-12,"10","Jun"
"Auts24",6.37061622544575e-16,0.434650860689618,0.298,0.109,9.51324120945813e-12,"10","Auts2"
"Acaa2",1.25362917078833e-15,0.337613716604447,0.293,0.103,1.87204444073822e-11,"10","Acaa2"
"Idh22",2.53384902466337e-15,0.407163484126811,0.356,0.142,3.7837967485298e-11,"10","Idh2"
"Imp3",6.38995648229292e-15,0.46722493813238,0.261,0.092,9.54212201500801e-11,"10","Imp3"
"Ift20",7.65343836006219e-15,0.409965008940945,0.447,0.199,1.14288795030809e-10,"10","Ift20"
"Arpc1b2",1.03098974638298e-14,0.325557553290792,0.282,0.101,1.53957698827371e-10,"10","Arpc1b"
"Rpn25",2.46020134572791e-14,0.401954730748647,0.314,0.122,3.67381866957548e-10,"10","Rpn2"
"Ssr42",2.93279739407375e-14,0.480540968484336,0.505,0.26,4.37954634857032e-10,"10","Ssr4"
"Acadvl",3.80114181551691e-14,0.351676066179325,0.255,0.089,5.67624507311141e-10,"10","Acadvl"
"S100a106",5.63535009869199e-14,0.48619869256584,0.617,0.353,8.41526830237675e-10,"10","S100a10"
"Txndc153",6.5896937335663e-14,0.394915667846659,0.282,0.107,9.84038965233456e-10,"10","Txndc15"
"Bcl7c",7.68024294222755e-14,0.340018161539357,0.293,0.109,1.14689067856284e-09,"10","Bcl7c"
"Itgb13",9.51996802812831e-14,0.42640426058677,0.293,0.114,1.4216168256404e-09,"10","Itgb1"
"Ssr13",1.10950385452057e-13,0.330980693757957,0.266,0.097,1.65682210595557e-09,"10","Ssr1"
"Mydgf2",1.23275262471606e-13,0.323174589235129,0.346,0.14,1.84086949448849e-09,"10","Mydgf"
"Zfand62",2.06445215304503e-13,0.38608391752899,0.394,0.173,3.08284640014214e-09,"10","Zfand6"
"H1f03",4.47111387238278e-13,0.488188066385735,0.388,0.177,6.67671434562921e-09,"10","H1f0"
"Ctsd2",6.20168691622369e-13,0.258452148275346,0.314,0.13,9.26097907199684e-09,"10","Ctsd"
"Tmco13",6.52270457729557e-13,0.390708212077876,0.287,0.113,9.74035474527547e-09,"10","Tmco1"
"Pigp",7.95313540670074e-13,0.310901002859003,0.271,0.103,1.18764171028262e-08,"10","Pigp"
"Son9",1.05554908865403e-12,0.439330386458226,0.612,0.349,1.57625145408706e-08,"10","Son"
"Wbp52",1.0827714126312e-12,0.54592070734223,0.59,0.363,1.61690255048216e-08,"10","Wbp5"
"Tm2d23",1.58914465272978e-12,0.333481329929219,0.324,0.135,2.37306970992138e-08,"10","Tm2d2"
"Tmbim43",2.98634313123519e-12,0.28907238538201,0.261,0.099,4.45950619787351e-08,"10","Tmbim4"
"Arglu15",4.43642351733706e-12,0.369752589265678,0.426,0.209,6.62491123843943e-08,"10","Arglu1"
"Aldh2",4.98413852234301e-12,0.318548153536155,0.293,0.118,7.44281405541482e-08,"10","Aldh2"
"Atraid3",9.26586563404693e-12,0.448378221676874,0.362,0.17,1.38367171513223e-07,"10","Atraid"
"Aamdc",1.97271916371721e-11,0.321118739637315,0.351,0.156,2.94586152717891e-07,"10","Aamdc"
"Emc72",2.60488905430616e-11,0.375306415438175,0.372,0.175,3.88988082479539e-07,"10","Emc7"
"Spcs1",2.62510572554867e-11,0.453163474308707,0.569,0.328,3.92007037996182e-07,"10","Spcs1"
"Mtdh3",3.54430651263649e-11,0.352231724751842,0.293,0.125,5.29271291532007e-07,"10","Mtdh"
"Tex2641",4.99952810163253e-11,0.344257188517873,0.277,0.115,7.46579531416785e-07,"10","Tex264"
"Capns11",5.63554781371603e-11,0.399666238874012,0.42,0.215,8.41556355022215e-07,"10","Capns1"
"Spcs25",1.39108179945936e-10,0.350360461106691,0.489,0.256,2.07730245113266e-06,"10","Spcs2"
"Rsrp15",1.80101681059007e-10,0.350789305900572,0.362,0.174,2.68945840325415e-06,"10","Rsrp1"
"Maged14",2.0741344878236e-10,0.313098059766551,0.516,0.279,3.09730503066698e-06,"10","Maged1"
"Dtx32",2.40254286017376e-10,0.345237045316346,0.324,0.149,3.58771725309747e-06,"10","Dtx3"
"Marc22",2.47399444846026e-10,0.28782762259882,0.303,0.133,3.69441590988571e-06,"10","Marc2"
"Ostc2",3.02962421092529e-10,0.308462077351473,0.298,0.132,4.52413783417474e-06,"10","Ostc"
"Nmt1",3.29198966765434e-10,0.277346933055516,0.298,0.13,4.91592817070822e-06,"10","Nmt1"
"Iscu",3.92150549375197e-10,0.364755530862997,0.415,0.219,5.85598415381982e-06,"10","Iscu"
"App4",4.84502954015206e-10,0.337275483715089,0.362,0.176,7.23508261230908e-06,"10","App"
"Nap1l11",6.50721152192642e-10,0.395178527206019,0.527,0.305,9.71721896569273e-06,"10","Nap1l1"
"Ssbp1",1.14786480153156e-09,0.327098124817925,0.261,0.114,1.71410650812708e-05,"10","Ssbp1"
"Arl1",1.32334388466204e-09,0.333831467320278,0.324,0.154,1.97614942296583e-05,"10","Arl1"
"Zfp2076",1.55951134641922e-09,0.32184170645325,0.298,0.138,2.32881829360782e-05,"10","Zfp207"
"Tmem1671",1.7681781247405e-09,0.366512864508573,0.441,0.237,2.64042039367498e-05,"10","Tmem167"
"Nisch3",2.28207350165259e-09,0.276125337597415,0.293,0.133,3.40782036001781e-05,"10","Nisch"
"Rer11",2.34918439678788e-09,0.276309471639257,0.324,0.154,3.50803705972334e-05,"10","Rer1"
"Tmed23",2.56392994961026e-09,0.318092492420949,0.383,0.193,3.82871659375301e-05,"10","Tmed2"
"Fundc2",2.5643617065862e-09,0.275396494495092,0.314,0.145,3.82936133644517e-05,"10","Fundc2"
"Canx4",2.6267607322527e-09,0.350875832841532,0.388,0.204,3.92254180147296e-05,"10","Canx"
"Minos13",2.63823679694613e-09,0.367018576759174,0.819,0.688,3.93967900887965e-05,"10","Minos1"
"Raly2",3.15503113360557e-09,0.297431779058423,0.399,0.207,4.7114079918132e-05,"10","Raly"
"Myl64",4.18735595452912e-09,0.285017039330268,0.878,0.758,6.25297864689833e-05,"10","Myl6"
"Sept11",6.70006172977827e-09,0.270937385583518,0.293,0.135,0.000100052021810779,"10","Sept11"
"Erp292",7.09249326541361e-09,0.326224769168344,0.426,0.232,0.000105912201932421,"10","Erp29"
"Snx61",9.6969079093264e-09,0.257283642664183,0.309,0.145,0.000144803925809971,"10","Snx6"
"Prpf4b4",1.01578697455007e-08,0.300157257523749,0.255,0.114,0.000151687468909562,"10","Prpf4b"
"Rbm399",1.49025238858778e-08,0.379001363151536,0.511,0.317,0.000222539389187813,"10","Rbm39"
"H2afv5",1.67138448633942e-08,0.321646592362471,0.564,0.343,0.000249587845345065,"10","H2afv"
"Slc9a3r11",2.36058604988671e-08,0.267249789583773,0.293,0.139,0.000352506314829583,"10","Slc9a3r1"
"Cdc371",3.2017181669117e-08,0.289698888700818,0.383,0.204,0.000478112573864924,"10","Cdc37"
"Cdc262",3.66631131096034e-08,0.254034949156523,0.287,0.137,0.000547490268065708,"10","Cdc26"
"Npc24",4.78725203623933e-08,0.272239996077832,0.452,0.252,0.000714880346571619,"10","Npc2"
"Etfb2",5.13743393437145e-08,0.35279745255351,0.388,0.213,0.000767173009419688,"10","Etfb"
"Srrm28",5.15253665799874e-08,0.273723482395061,0.431,0.239,0.000769428299138952,"10","Srrm2"
"Dpm3",5.4595007557056e-08,0.299677506844667,0.415,0.232,0.000815267247849517,"10","Dpm3"
"Luc7l26",9.20859554032609e-08,0.270770284928969,0.33,0.168,0.0013751195720369,"10","Luc7l2"
"Use11",9.66421426041364e-08,0.298292691012962,0.41,0.227,0.00144315711550757,"10","Use1"
"Eef1d5",1.01474368727901e-07,0.367627381190358,0.436,0.259,0.00151531674821374,"10","Eef1d"
"Sec61b1",1.09228119458525e-07,0.348111015753478,0.628,0.441,0.00163110350787415,"10","Sec61b"
"Prkar1a1",1.70776630242135e-07,0.284442242027836,0.447,0.259,0.0025502074194058,"10","Prkar1a"
"Rhoc1",2.3313262134024e-07,0.314239495347589,0.298,0.152,0.00348136943447381,"10","Rhoc"
"Lamp14",2.37013164449602e-07,0.260651452055659,0.606,0.377,0.00353931758472591,"10","Lamp1"
"Ndufa134",2.60577024314966e-07,0.254587498052974,0.883,0.753,0.00389119670409538,"10","Ndufa13"
"Capzb1",3.68489957156813e-07,0.320447867921689,0.505,0.318,0.00550266053022268,"10","Capzb"
"Cnn34",3.69774823183901e-07,0.291253044684912,0.495,0.298,0.00552184743460519,"10","Cnn3"
"Rhoa2",4.54158235505332e-07,0.283969102275022,0.505,0.314,0.00678194493080112,"10","Rhoa"
"Tsc22d13",5.55697094870207e-07,0.274280220388215,0.532,0.345,0.0082982247176968,"10","Tsc22d1"
"Rabac12",7.38548427037144e-07,0.293568822461639,0.516,0.33,0.0110287436609457,"10","Rabac1"
"Gm424185",7.64402715299848e-07,0.255006999622809,0.559,0.354,0.0114148257475726,"10","Gm42418"
"Ddx57",9.42533615452018e-07,0.3019310669029,0.559,0.363,0.014074854479545,"10","Ddx5"
"Rdx4",1.02107076101785e-06,0.266123346879634,0.34,0.189,0.0152476496742796,"10","Rdx"
"Rbbp71",1.39113453599965e-06,0.283448377791755,0.266,0.139,0.0207738120260827,"10","Rbbp7"
"Srsf115",1.6262487429566e-06,0.261585325276234,0.33,0.185,0.0242847724785709,"10","Srsf11"
"Hnrnpm4",2.16983098875382e-06,0.250171106069743,0.314,0.171,0.0324020861550607,"10","Hnrnpm"
"Tcf49",2.64995239774813e-06,0.275131524002902,0.5,0.332,0.0395717391555729,"10","Tcf4"
"Uqcc31",2.89332260458392e-06,0.304596889573966,0.293,0.161,0.0432059864542516,"10","Uqcc3"
"Gng54",3.54521994139688e-06,0.301451549201433,0.702,0.567,0.0529407693848797,"10","Gng5"
"Pnisr6",5.21279946426024e-06,0.254494479516725,0.266,0.141,0.0778427343997981,"10","Pnisr"
"Dad11",6.40840639133625e-06,0.285937396928559,0.654,0.486,0.0956967326418243,"10","Dad1"
"Fus9",1.38208232200868e-05,0.319738398057395,0.41,0.259,0.206386353145556,"10","Fus"
"Tspan132",0.000107831625281142,0.426661712748204,0.298,0.186,1,"10","Tspan13"
"Jund1",0.00142668071464696,0.344706028432069,0.617,0.506,1,"10","Jund"
"Rgs51",0,3.73520846101597,0.968,0.031,0,"11","Rgs5"
"Vtn1",0,2.99033708768371,0.774,0.028,0,"11","Vtn"
"Higd1b",0,2.96092588810681,0.774,0.016,0,"11","Higd1b"
"Myl9",0,2.88206449636354,0.742,0.026,0,"11","Myl9"
"Cald12",0,2.81517347353345,0.801,0.046,0,"11","Cald1"
"Igfbp71",0,2.63158688219732,0.823,0.068,0,"11","Igfbp7"
"Ndufa4l2",0,2.31262081343906,0.753,0.011,0,"11","Ndufa4l2"
"Gng112",0,2.28199085261479,0.763,0.052,0,"11","Gng11"
"Sept41",0,2.19407239183773,0.688,0.05,0,"11","Sept4"
"Kcnj8",0,2.12701398472641,0.543,0.005,0,"11","Kcnj8"
"Ifitm32",0,2.00798278653857,0.667,0.044,0,"11","Ifitm3"
"Eva1b2",0,1.96433431026162,0.656,0.04,0,"11","Eva1b"
"Cox4i2",0,1.89833169205921,0.548,0.012,0,"11","Cox4i2"
"Col4a12",0,1.79684793247338,0.538,0.027,0,"11","Col4a1"
"Ebf11",0,1.57887958623221,0.473,0.02,0,"11","Ebf1"
"Ifitm1",0,1.5452762921248,0.425,0.008,0,"11","Ifitm1"
"Pdgfrb",0,1.53496528183233,0.457,0.011,0,"11","Pdgfrb"
"Art3",0,1.48107999173448,0.382,0.004,0,"11","Art3"
"Pcolce1",0,1.35350101914928,0.435,0.009,0,"11","Pcolce"
"Ppp1r14a",0,1.30156103443273,0.387,0.004,0,"11","Ppp1r14a"
"Tm4sf1",0,1.22778798729556,0.382,0.011,0,"11","Tm4sf1"
"Cd248",0,1.15594806892012,0.371,0.006,0,"11","Cd248"
"Mcam",0,1.08210818179217,0.296,0.008,0,"11","Mcam"
"Gper1",0,1.03581066671199,0.274,0.006,0,"11","Gper1"
"Des",0,0.976420492317846,0.258,0.001,0,"11","Des"
"Adap2os",0,0.967771771816573,0.317,0.008,0,"11","Adap2os"
"Mylk",0,0.959457213343153,0.296,0.006,0,"11","Mylk"
"Hspb2",0,0.912716426745324,0.253,0.004,0,"11","Hspb2"
"Tbxa2r",0,0.898144503900721,0.253,0.003,0,"11","Tbxa2r"
"Heyl",0,0.890190055873965,0.274,0.004,0,"11","Heyl"
"Gja4",3.60288452256857e-307,1.2814988155447,0.349,0.012,5.38018745755164e-303,"11","Gja4"
"Mgp",6.32268021807193e-277,1.72615947718373,0.269,0.007,9.44165836964681e-273,"11","Mgp"
"Col4a22",9.13805911501894e-273,1.69896263522514,0.505,0.031,1.36458636764578e-268,"11","Col4a2"
"Gjc1",3.17113282151275e-266,1.40517274969954,0.414,0.02,4.73545264236499e-262,"11","Gjc1"
"Bgn2",1.87477621737788e-265,1.58979593579087,0.473,0.027,2.79960332541039e-261,"11","Bgn"
"Filip1l",5.21243310041668e-244,0.915818962696547,0.269,0.009,7.78372634885222e-240,"11","Filip1l"
"Slc19a1",1.10391207763564e-229,1.16866802891213,0.339,0.016,1.6484719055333e-225,"11","Slc19a1"
"Rarres21",2.30475332231297e-223,1.1072395710089,0.355,0.018,3.44168813620996e-219,"11","Rarres2"
"Il34",1.49264641460303e-198,0.911797842634773,0.253,0.01,2.22896889092671e-194,"11","Il34"
"Cnn21",4.48861617748936e-195,1.16730465722235,0.355,0.021,6.70285053784486e-191,"11","Cnn2"
"Emp31",4.92765301900267e-189,1.06499476166727,0.366,0.022,7.35846425327668e-185,"11","Emp3"
"Lurap1l",9.74951720629897e-185,0.978329890183533,0.301,0.015,1.45589540441663e-180,"11","Lurap1l"
"Phlda11",4.98935621481868e-183,1.66604025932432,0.532,0.052,7.45060563558873e-179,"11","Phlda1"
"Notch3",9.80018874777451e-174,0.810950479761594,0.263,0.012,1.46346218570517e-169,"11","Notch3"
"Pdlim2",1.97338318305647e-170,0.948008731657564,0.29,0.016,2.94685310725823e-166,"11","Pdlim2"
"Tpm2",1.9868735171153e-169,1.4341919219806,0.258,0.012,2.96699822310827e-165,"11","Tpm2"
"Nr2f21",2.62543634825545e-169,1.08815984412467,0.376,0.027,3.92056409884987e-165,"11","Nr2f2"
"Fstl11",7.37714463819833e-164,0.9994263727416,0.355,0.024,1.10162900882216e-159,"11","Fstl1"
"S100a113",5.80864969784825e-152,1.76723056262268,0.672,0.105,8.67405659379679e-148,"11","S100a11"
"Nid11",1.90222603624522e-149,0.915245472136504,0.306,0.02,2.84059413992498e-145,"11","Nid1"
"Lama41",4.49415069875322e-147,0.841283504349539,0.296,0.019,6.71111523844819e-143,"11","Lama4"
"Ppic2",8.01243337805072e-140,1.19047126042575,0.468,0.051,1.19649667634431e-135,"11","Ppic"
"Tagln21",8.64522522153461e-140,1.4477912619359,0.511,0.062,1.29099148233176e-135,"11","Tagln2"
"Serpinh13",1.45207351322543e-139,1.72342761249875,0.64,0.102,2.16838137729953e-135,"11","Serpinh1"
"Uaca",2.51023440564589e-138,0.82580124034311,0.296,0.02,3.74853303795101e-134,"11","Uaca"
"Igf21",1.38500886583562e-129,0.98496458879174,0.269,0.018,2.06823373935233e-125,"11","Igf2"
"Anxa22",3.52387439891086e-127,1.04420785791311,0.392,0.039,5.26220163989358e-123,"11","Anxa2"
"Esam1",2.67990422160551e-125,0.953039271098019,0.392,0.038,4.00190097412351e-121,"11","Esam"
"Pth1r",5.84495200132856e-123,1.03779840723314,0.312,0.025,8.72826682358394e-119,"11","Pth1r"
"BC0285281",1.31604209749234e-122,1.05947670768641,0.366,0.035,1.96524566418531e-118,"11","BC028528"
"Myl12a3",2.27861840774598e-117,1.64730835685787,0.715,0.154,3.40266086828707e-113,"11","Myl12a"
"Ifitm22",4.31021523025119e-113,1.41573118003268,0.688,0.139,6.4364444033341e-109,"11","Ifitm2"
"Nbl11",5.27204971487236e-111,1.08921420591555,0.409,0.047,7.8727518392189e-107,"11","Nbl1"
"Wls1",3.25495542877309e-110,0.826208524815953,0.285,0.023,4.86062494178686e-106,"11","Wls"
"Lhfp",9.86125580902753e-110,1.12052755190654,0.392,0.045,1.47258132996208e-105,"11","Lhfp"
"Myo1b1",1.68646864248677e-109,1.12806800430835,0.36,0.038,2.5184036238255e-105,"11","Myo1b"
"Rasl11a",8.46436278908836e-105,0.829386958315849,0.253,0.019,1.26398329529457e-100,"11","Rasl11a"
"Ptk2",1.19045931969634e-103,0.852485055663118,0.296,0.027,1.77771290210254e-99,"11","Ptk2"
"Plat3",2.18885312837718e-101,1.16658773658905,0.398,0.05,3.26861437660564e-97,"11","Plat"
"Tpm43",1.63616867131501e-98,1.48018063984859,0.565,0.107,2.4432906768747e-94,"11","Tpm4"
"Lgals12",6.32927942669044e-97,1.67219474399084,0.629,0.135,9.45151296787684e-93,"11","Lgals1"
